properties{
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  min_layer = 0,
  max_layer = 2,
  tileset = "cave",
  music = "light_world_dungeon",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  pattern = "floor_low.14",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 320,
  height = 32,
  pattern = "floor.14",
}

tile{
  layer = 0,
  x = 8,
  y = 48,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.1",
}

tile{
  layer = 0,
  x = 0,
  y = 48,
  width = 288,
  height = 8,
  pattern = "wall_border.1",
}

tile{
  layer = 0,
  x = 32,
  y = 24,
  width = 112,
  height = 8,
  pattern = "door_cache_low.2",
}

tile{
  layer = 0,
  x = 0,
  y = 16,
  width = 320,
  height = 8,
  pattern = "door_cache_low.2",
}

tile{
  layer = 0,
  x = 0,
  y = 24,
  width = 304,
  height = 24,
  pattern = "wall.1",
}

tile{
  layer = 0,
  x = 24,
  y = 136,
  width = 8,
  height = 80,
  pattern = "wall_border.3",
}

tile{
  layer = 0,
  x = 0,
  y = 144,
  width = 24,
  height = 24,
  pattern = "wall.corner.3",
}

tile{
  layer = 0,
  x = 0,
  y = 136,
  width = 32,
  height = 8,
  pattern = "wall_border.2",
}

tile{
  layer = 0,
  x = 24,
  y = 136,
  width = 8,
  height = 8,
  pattern = "wall_border.corner_reverse.3",
}

tile{
  layer = 0,
  x = 0,
  y = 152,
  width = 24,
  height = 64,
  pattern = "wall.3",
}

tile{
  layer = 0,
  x = 0,
  y = 216,
  width = 24,
  height = 24,
  pattern = "wall.corner.3",
}

tile{
  layer = 0,
  x = 24,
  y = 208,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.3",
}

tile{
  layer = 0,
  x = 32,
  y = 208,
  width = 256,
  height = 8,
  pattern = "wall_border.2",
}

tile{
  layer = 0,
  x = 24,
  y = 216,
  width = 272,
  height = 24,
  pattern = "wall.2",
}

tile{
  layer = 0,
  x = 296,
  y = 40,
  width = 24,
  height = 176,
  pattern = "wall.4",
}

tile{
  layer = 0,
  x = 288,
  y = 56,
  width = 8,
  height = 160,
  pattern = "wall_border.4",
}

tile{
  layer = 0,
  x = 288,
  y = 208,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.4",
}

tile{
  layer = 0,
  x = 296,
  y = 216,
  width = 24,
  height = 24,
  pattern = "wall.corner.4",
}

tile{
  layer = 0,
  x = 296,
  y = 24,
  width = 24,
  height = 24,
  pattern = "wall.corner.2",
}

tile{
  layer = 0,
  x = 288,
  y = 48,
  width = 8,
  height = 8,
  pattern = "wall_border.corner.2",
}

teletransporter{
  layer = 0,
  x = -16,
  y = 56,
  width = 16,
  height = 80,
  transition = "scrolling",
  destination_map = "01. Shrine of Earth/cf07",
  destination = "_side",
}

chest{
  layer = 0,
  x = 248,
  y = 125,
  treasure_name = "big key",
  sprite = "entities/chest",
}

